sample_id,name,repeat,layer,grid_ix,grid_iy,timestamp,board_origin,cmd_x,cmd_y,cmd_z,detect_ok,tag_x_board_up,tag_y_board_up,tag_z_board_up,measured_x_machine,measured_y_machine,measured_z_machine,error_x_mm,error_y_mm,error_z_mm,error_xy_mm,reprojection_mean_px,reprojection_max_px,gear_ratio,gear_reduction,emm_wait_reached,emm_wait_s,settle_s,captured_at,emm_id1_deg,emm_id2_deg,emm_id3_deg,arm_id1_deg,arm_id2_deg,arm_id3_deg,emm_id1_reached,emm_id2_reached,emm_id3_reached,emm_status_json,image,overlay,error
22,z0_x2_y4,0,0,2,4,1782973558.1146498,center,0.0,25.0,55.0,True,20.281491788260155,5.770215772949026,124.20495238905858,1.164353534553239,23.055398807630922,57.034517702493105,1.164353534553239,-1.9446011923690776,2.0345177024931047,2.2665376570420928,0.31507296838829474,0.31861681900674926,50:20,2.5,True,0.18210577964782715,2.0,1782973558.1148722,-102.908935546875,-81.36474609375,-123.914794921875,-41.16357421875,-32.5458984375,-49.56591796875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0022_z0_x2_y4_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0022_z0_x2_y4_r0_overlay.jpg,
23,z0_x3_y4,0,0,3,4,1782973561.6218743,center,20.0,25.0,55.0,True,21.82992694366287,23.242773592195263,122.74289652849592,18.705346354425153,23.094116640625508,55.57246184193045,-1.2946536455748472,-1.9058833593744922,0.5724618419304477,2.3040224481416933,0.4648497817710019,0.47230253790851195,50:20,2.5,True,0.18541741371154785,2.0,1782973561.62212,-84.22119140625,-92.691650390625,-134.3902587890625,-33.6884765625,-37.07666015625,-53.756103515625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0023_z0_x3_y4_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0023_z0_x3_y4_r0_overlay.jpg,
24,z0_x4_y4,0,0,4,4,1782973565.1352649,center,40.0,25.0,55.0,True,23.036764619317786,40.764670378949205,123.85794291770793,36.266091629447125,22.788257903899634,56.68750823114246,-3.733908370552875,-2.211742096100366,1.6875082311424592,4.339801241917337,0.2191314010518815,0.22051403500407538,50:20,2.5,True,0.18520665168762207,2.0,1782973565.1355743,-67.862548828125,-106.67724609375,-146.898193359375,-27.14501953125,-42.6708984375,-58.75927734375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0024_z0_x4_y4_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0024_z0_x4_y4_r0_overlay.jpg,
25,z1_x0_y0,0,1,0,0,1782973570.1454303,center,-40.0,-20.0,65.0,True,-24.04982637095163,-27.790507396428637,130.84045962437304,-36.08767998846184,-18.222608748270115,63.67002493780757,3.9123200115381565,1.7773912517298847,-1.3299750621924318,4.297134805240329,0.6522388603434568,0.6576556567441381,50:20,2.5,True,0.19988632202148438,2.0,1782973570.145665,-137.57080078125,-94.932861328125,-57.689208984375,-55.0283203125,-37.97314453125,-23.07568359375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0025_z1_x0_y0_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0025_z1_x0_y0_r0_overlay.jpg,
26,z1_x1_y0,0,1,1,0,1782973573.658447,center,-20.0,-20.0,65.0,True,-22.605387749457464,-9.521108028460104,130.7038268421046,-17.76175466900923,-18.356090520202834,63.53339215553913,2.2382453309907717,1.6439094797971663,-1.4666078444608672,2.7770812986783406,0.010458865511573842,0.01046492743782374,50:20,2.5,True,0.1741623878479004,2.0,1782973573.6585944,-114.19189453125,-101.3818359375,-64.281005859375,-45.6767578125,-40.552734375,-25.71240234375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0026_z1_x1_y0_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0026_z1_x1_y0_r0_overlay.jpg,
27,z1_x2_y0,0,1,2,0,1782973577.4223688,center,0.0,-20.0,65.0,True,-20.744224930701613,8.689965176145202,133.39715825625902,0.5419309730077915,-18.069374249941603,66.22672356969355,0.5419309730077915,1.9306257500583968,1.2267235696935472,2.005244365730451,0.3734589965329138,0.3771029950711523,50:20,2.5,True,0.20221495628356934,2.0,1782973577.4225948,-92.17529296875,-110.269775390625,-73.7841796875,-36.8701171875,-44.10791015625,-29.513671875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0027_z1_x2_y0_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0027_z1_x2_y0_r0_overlay.jpg,
28,z1_x3_y0,0,1,3,0,1782973580.9330268,center,20.0,-20.0,65.0,True,-19.040344482241032,26.62544268705538,132.64378921617865,18.557505517910506,-17.915634391530705,65.47335452961318,-1.4424944820894936,2.0843656084692945,0.47335452961317515,2.534831418581561,0.7222352534228358,0.7311600527018832,50:20,2.5,True,0.17783355712890625,2.0,1782973580.9331446,-72.103271484375,-121.53076171875,-85.946044921875,-28.84130859375,-48.6123046875,-34.37841796875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0028_z1_x3_y0_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0028_z1_x3_y0_r0_overlay.jpg,
29,z1_x4_y0,0,1,4,0,1782973584.4451876,center,40.0,-20.0,65.0,False,,,,,,,,,,,,,50:20,2.5,True,0.1918628215789795,2.0,1782973584.445333,-54.73388671875,-135.010986328125,-100.667724609375,-21.8935546875,-54.00439453125,-40.26708984375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0029_z1_x4_y0_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0029_z1_x4_y0_r0_overlay.jpg,no AprilTag detected
30,z1_x4_y1,0,1,4,1,1782973587.9578676,center,40.0,-8.75,65.0,True,-7.118728131910885,43.912827959639,131.86538193549714,36.806896484405506,-7.526295850544999,64.69494724893167,-3.193103515594494,1.223704149455001,-0.30505275106833096,3.4195558054658655,0.3566168865879418,0.3584473861975997,50:20,2.5,True,0.17440390586853027,2.0,1782973587.958091,-53.54736328125,-124.65087890625,-109.632568359375,-21.4189453125,-49.8603515625,-43.85302734375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0030_z1_x4_y1_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0030_z1_x4_y1_r0_overlay.jpg,
31,z1_x3_y1,0,1,3,1,1782973591.467995,center,20.0,-8.75,65.0,True,-8.353336529664853,26.02217101570766,132.0903321400244,18.87636928623898,-7.2163633142505095,64.91989745345893,-1.1236307137610204,1.5336366857494905,-0.0801025465410703,1.9012068442922727,0.19866251670778184,0.20266722529799072,50:20,2.5,True,0.1749248504638672,2.0,1782973591.4682283,-71.070556640625,-110.775146484375,-95.09765625,-28.42822265625,-44.31005859375,-38.0390625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0031_z1_x3_y1_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0031_z1_x3_y1_r0_overlay.jpg,
32,z1_x2_y1,0,1,2,1,1782973594.9806318,center,0.0,-8.75,65.0,True,-10.1385812963338,8.051253005132937,134.7930113267804,0.8184822501537319,-7.448114930646426,67.62257664021493,0.8184822501537319,1.301885069353574,2.6225766402149304,1.5377964519475509,0.26349854882319357,0.2657487156145041,50:20,2.5,True,0.1759028434753418,2.0,1782973594.9808557,-91.1865234375,-99.052734375,-83.111572265625,-36.474609375,-39.62109375,-33.24462890625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0032_z1_x2_y1_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0032_z1_x2_y1_r0_overlay.jpg,
33,z1_x1_y1,0,1,1,1,1782973598.4911566,center,-20.0,-8.75,65.0,True,-11.791585657189877,-9.831587534017833,132.23683864015615,-17.14027146444617,-7.555698312484253,65.06640395359068,2.859728535553831,1.1943016875157468,0.06640395359067952,3.099097258535753,0.28942663469093416,0.29623505346517454,50:20,2.5,True,0.1978616714477539,2.0,1782973598.4914002,-113.170166015625,-89.97802734375,-73.740234375,-45.26806640625,-35.9912109375,-29.49609375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0033_z1_x1_y1_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0033_z1_x1_y1_r0_overlay.jpg,
34,z1_x0_y1,0,1,0,1,1782973602.0045986,center,-40.0,-8.75,65.0,True,-13.720581879565065,-28.400464853248245,131.2646488676906,-35.80627209087295,-7.879197828406968,64.09421418112512,4.193727909127048,0.8708021715930316,-0.9057858188748753,4.283182251298941,0.17447788496708155,0.17462098973289975,50:20,2.5,True,0.17257332801818848,2.0,1782973602.0048354,-136.417236328125,-83.309326171875,-67.060546875,-54.56689453125,-33.32373046875,-26.82421875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0034_z1_x0_y1_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0034_z1_x0_y1_r0_overlay.jpg,
35,z1_x0_y2,0,1,0,2,1782973605.2677493,center,-40.0,2.5,65.0,True,-3.5776735114701914,-29.222494482086304,131.9259884114029,-35.752188367398126,2.296822898041646,64.75555372483743,4.2478116326018736,-0.20317710195835392,-0.24444627516257356,4.252667939168069,0.23537357293291267,0.23716950033529247,50:20,2.5,True,0.17813491821289062,2.0,1782973605.2679882,-136.25244140625,-72.61962890625,-77.442626953125,-54.5009765625,-29.0478515625,-30.97705078125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0035_z1_x0_y2_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0035_z1_x0_y2_r0_overlay.jpg,
36,z1_x1_y2,0,1,1,2,1782973608.7752483,center,-20.0,2.5,65.0,True,-1.841848933016788,-10.989164084323289,133.3039619099274,-17.437116770832944,2.4567502998309125,66.13352722336194,2.5628832291670562,-0.04324970016908747,1.1335272233619378,2.563248131358038,0.2095270178129396,0.21202855966286122,50:20,2.5,True,0.17870330810546875,2.0,1782973608.7754655,-112.87353515625,-79.310302734375,-83.990478515625,-45.1494140625,-31.72412109375,-33.59619140625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0036_z1_x1_y2_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0036_z1_x1_y2_r0_overlay.jpg,
37,z1_x2_y2,0,1,2,2,1782973612.2895598,center,0.0,2.5,65.0,True,0.023440378688145858,7.169367634304909,135.73549483815725,0.8145775823098971,2.752100316320934,68.56506015159178,0.8145775823098971,0.2521003163209339,3.56506015159178,0.8526964331407468,0.3425090463798046,0.3461230714850836,50:20,2.5,True,0.20949220657348633,2.0,1782973612.2898042,-90.7470703125,-88.681640625,-93.36181640625,-36.298828125,-35.47265625,-37.3447265625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0037_z1_x2_y2_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0037_z1_x2_y2_r0_overlay.jpg,
38,z1_x3_y2,0,1,3,2,1782973615.8007765,center,20.0,2.5,65.0,True,1.6677457629715882,24.81190192344827,135.2351251794234,18.533168154449758,2.871701642648243,68.06469049285792,-1.4668318455502423,0.3717016426482429,3.0646904928579204,1.5131945592909497,0.33933480073767797,0.34398835765464303,50:20,2.5,True,0.18119502067565918,2.0,1782973615.8010645,-70.77392578125,-100.447998046875,-105.018310546875,-28.3095703125,-40.17919921875,-42.00732421875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0038_z1_x3_y2_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0038_z1_x3_y2_r0_overlay.jpg,
39,z1_x4_y2,0,1,4,2,1782973619.5705435,center,40.0,2.5,65.0,True,3.3051637095768793,42.89188545932507,131.76079679064344,36.686991563201154,2.94678714931008,64.59036210407797,-3.313008436798846,0.4467871493100799,-0.4096378959220317,3.342999201179827,0.031095327452841593,0.031449080233812605,50:20,2.5,True,0.1854093074798584,2.0,1782973619.5707173,-53.37158203125,-114.76318359375,-119.190673828125,-21.3486328125,-45.9052734375,-47.67626953125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0039_z1_x4_y2_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0039_z1_x4_y2_r0_overlay.jpg,
40,z1_x4_y3,0,1,4,3,1782973623.3740978,center,40.0,13.75,65.0,True,13.467186900998769,41.852386927165526,133.34944579039566,36.526058836131746,13.160570640197097,66.17901110383019,-3.473941163868254,-0.589429359802903,1.1790111038301916,3.5235910915167183,0.41547752643110236,0.42008774601839993,50:20,2.5,True,0.18902039527893066,2.0,1782973623.3743486,-54.063720703125,-105.40283203125,-129.2431640625,-21.62548828125,-42.1611328125,-51.697265625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0040_z1_x4_y3_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0040_z1_x4_y3_r0_overlay.jpg,
41,z1_x3_y3,0,1,3,3,1782973627.09287,center,20.0,13.75,65.0,True,12.388826396093725,24.42230700241589,134.32788954522582,19.067848469894088,13.586526471112643,67.15745485866034,-0.9321515301059122,-0.16347352888735678,2.157454858660344,0.9463773400318072,0.3905343926469183,0.39571662216722125,50:20,2.5,True,0.17899417877197266,2.0,1782973627.0930977,-71.455078125,-90.845947265625,-115.576171875,-28.58203125,-36.33837890625,-46.23046875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0041_z1_x3_y3_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0041_z1_x3_y3_r0_overlay.jpg,
42,z1_x2_y3,0,1,2,3,1782973630.6035073,center,0.0,13.75,65.0,True,10.386209955939949,6.518594538681413,135.71034766839986,1.0582070359482294,13.132425148546696,68.53991298183439,1.0582070359482294,-0.6175748514533037,3.539912981834391,1.2252350093259283,0.3955397338978324,0.40236599403716483,50:20,2.5,True,0.18392086029052734,2.0,1782973630.6037765,-91.593017578125,-78.837890625,-103.941650390625,-36.63720703125,-31.53515625,-41.57666015625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0042_z1_x2_y3_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0042_z1_x2_y3_r0_overlay.jpg,
43,z1_x1_y3,0,1,1,3,1782973634.1134272,center,-20.0,13.75,65.0,True,8.7606691394613,-11.392431324425715,133.78473236667844,-16.92626343851057,13.054629465825373,66.61429768011297,3.0737365614894294,-0.6953705341746268,1.6142976801129691,3.1514118469719516,0.32301056571270437,0.3283113829820914,50:20,2.5,True,0.2025911808013916,2.0,1782973634.1136642,-113.6865234375,-69.356689453125,-94.98779296875,-45.474609375,-27.74267578125,-37.9951171875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0043_z1_x1_y3_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0043_z1_x1_y3_r0_overlay.jpg,
